product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,revenue,lag_price_diff,lag_price_pct_change,cost_60pct,cost_70pct,cost_80pct,profit_60pct,profit_70pct,profit_80pct,datetime
health3,health_beauty,01-05-2018,23,2759.77,31.5826087,119.99,50,1257,1,700,4.1,159,23,8,3,5,2018,14.74358974,5700,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,116.5284615,2759.77,3.4615385,0.02970552,71.994,83.993,95.992,1103.908,827.931,551.954,May-18
health3,health_beauty,01-06-2018,43,5288.57,35.51837209,122.99,50,1257,1,700,4.1,131,21,9,0,6,2018,27.56410256,5700,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,119.99,5288.57,3,0.025002084,73.794,86.093,98.392,2115.428,1586.571,1057.714,Jun-18
health3,health_beauty,01-07-2018,33,4058.67,33.01,122.99,50,1257,1,700,4.1,113,22,9,1,7,2018,21.15384615,5700,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,122.99,4058.67,0,0,73.794,86.093,98.392,1623.468,1217.601,811.734,Jul-18
health3,health_beauty,01-08-2018,32,3935.68,36.941875,122.99,50,1257,1,700,4.1,127,23,8,1,8,2018,20.51282051,5700,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,122.99,3935.68,0,0,73.794,86.093,98.392,1574.272,1180.704,787.136,Aug-18
perfumery1,perfumery,01-06-2017,4,227.96,18.4525,56.99,54,1536,2,250,4.3,4,22,8,1,6,2017,4.166666667,3360,56.99,4.3,18.4525,56.99,4.3,18.4525,56.99,4.3,18.4525,56.94,227.96,0.05,0.000878117,34.194,39.893,45.592,91.184,68.388,45.592,Jun-17
perfumery1,perfumery,01-07-2017,7,398.93,11.75,56.99,54,1536,2,250,4.3,7,21,10,1,7,2017,13.16964286,3360,56.99,4.3,11.75,56.99,4.3,11.75,56.99,4.3,11.75,56.99,398.93,0,0,34.194,39.893,45.592,159.572,119.679,79.786,Jul-17
perfumery1,perfumery,01-08-2017,7,398.93,13.58857143,56.99,54,1536,2,250,4.3,8,23,8,1,8,2017,8.407738095,3360,56.99,4.3,13.58857143,142.5,4.4,15.75,56.99,4.3,13.58857143,56.99,398.93,0,0,34.194,39.893,45.592,159.572,119.679,79.786,Aug-17
perfumery1,perfumery,01-09-2017,17,968.83,13.74117647,56.99,54,1536,2,250,4.3,18,21,9,1,9,2017,17.70833333,3360,56.99,4.3,13.74117647,142.5,4.4,9.19,56.99,4.3,13.74117647,56.99,968.83,0,0,34.194,39.893,45.592,387.532,290.649,193.766,Sep-17
perfumery1,perfumery,01-10-2017,17,968.83,12.29294118,56.99,54,1536,2,250,4.3,19,22,9,2,10,2017,17.70833333,3360,56.99,4.3,12.29294118,142.5,4.4,17.15,56.99,4.3,12.29294118,56.99,968.83,0,0,34.194,39.893,45.592,387.532,290.649,193.766,Oct-17
perfumery1,perfumery,01-11-2017,20,1139.8,12.714,56.99,54,1536,2,250,4.3,27,22,8,4,11,2017,20.83333333,3360,56.99,4.3,12.714,118.05,4.4,14.29375,56.99,4.3,12.714,56.99,1139.8,0,0,34.194,39.893,45.592,455.92,341.94,227.96,Nov-17
perfumery1,perfumery,01-12-2017,24,1367.76,13.82,56.99,54,1536,2,250,4.3,34,21,10,1,12,2017,25,3360,56.99,4.3,13.82,118,4.4,11.02666667,56.99,4.3,13.82,56.99,1367.76,0,0,34.194,39.893,45.592,547.104,410.328,273.552,Dec-17
perfumery1,perfumery,01-01-2018,10,569.9,12.215,56.99,54,1536,2,250,4.3,15,23,8,2,1,2018,23.80952381,3360,56.99,4.3,12.215,117.9,4.4,14.03833333,56.99,4.3,12.215,56.99,569.9,0,0,34.194,39.893,45.592,227.96,170.97,113.98,Jan-18
perfumery1,perfumery,01-02-2018,4,227.96,14.5575,56.99,54,1536,2,250,4.3,12,20,8,2,2,2018,9.523809524,3360,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,56.99,4.3,14.5575,56.99,227.96,0,0,34.194,39.893,45.592,91.184,68.388,45.592,Feb-18
perfumery1,perfumery,01-03-2018,14,706.86,15.19642857,50.49,54,1536,2,250,4.3,18,22,9,1,3,2018,33.33333333,3360,50.49,4.3,15.19642857,117.7,4.4,15.175,50.49,4.3,15.19642857,56.99,706.86,-6.5,-0.114055097,30.294,35.343,40.392,282.744,212.058,141.372,Mar-18
perfumery1,perfumery,01-04-2018,2,99.98,13.665,49.99,54,1536,2,250,4.3,10,21,9,1,4,2018,4.761904762,3360,49.99,4.3,13.665,117.975,4.4,21.65,49.99,4.3,13.665,50.49,99.98,-0.5,-0.009902951,29.994,34.993,39.992,39.992,29.994,19.996,Apr-18
perfumery1,perfumery,01-07-2018,8,399.92,12.5225,49.99,54,1536,2,250,4.3,13,22,9,1,7,2018,13.16964286,3360,49.99,4.3,12.5225,118.7,4.4,15.978,49.99,4.3,12.5225,49.94,399.92,0.05,0.001001201,29.994,34.993,39.992,159.968,119.976,79.984,Jul-18
perfumery1,perfumery,01-08-2018,4,199.96,12.28,49.99,54,1536,2,250,4.3,19,23,8,1,8,2018,8.407738095,3360,49.99,4.3,12.28,116.9066667,4.4,17.79058824,49.99,4.3,12.28,49.99,199.96,0,0,29.994,34.993,39.992,79.984,59.988,39.992,Aug-18
cool5,cool_stuff,01-04-2017,2,199.98,21.17,99.99,54,995,1,4475,4.3,33,20,10,2,4,2017,9.703196347,32736,99.99,4.2,14.20235294,129.99,4.3,17.39642857,99.99,4.3,21.17,99.94,199.98,0.05,0.0005003,59.994,69.993,79.992,79.992,59.994,39.996,Apr-17
cool5,cool_stuff,01-05-2017,18,1799.82,15.57722222,99.99,54,995,1,4475,4.3,58,23,8,1,5,2017,24.65753425,32736,99.99,4.2,15.02090909,129.99,4.3,18.27277778,99.99,4.3,15.57722222,99.99,1799.82,0,0,59.994,69.993,79.992,719.928,539.946,359.964,May-17
cool5,cool_stuff,01-06-2017,11,1099.89,20.49090909,99.99,54,995,1,4475,4.3,42,22,8,1,6,2017,15.06849315,32736,99.99,4.2,13.82642857,129.99,4.3,17.06117647,99.99,4.3,20.49090909,99.99,1099.89,0,0,59.994,69.993,79.992,439.956,329.967,219.978,Jun-17
cool5,cool_stuff,01-07-2017,14,1399.86,19.91214286,99.99,54,995,1,4475,4.3,42,21,10,1,7,2017,19.17808219,32736,99.99,4.2,16.52909091,129.99,4.3,18.715625,99.99,4.3,19.91214286,99.99,1399.86,0,0,59.994,69.993,79.992,559.944,419.958,279.972,Jul-17
cool5,cool_stuff,01-08-2017,8,799.92,18.22875,99.99,54,995,1,4475,4.3,39,23,8,1,8,2017,10.95890411,32736,99.99,4.2,18.975,116.9275,4.3,19.02125,99.99,4.3,18.22875,99.99,799.92,0,0,59.994,69.993,79.992,319.968,239.976,159.984,Aug-17
cool5,cool_stuff,01-09-2017,6,599.94,17.78166667,99.99,54,995,1,4475,4.3,10,21,9,1,9,2017,8.219178082,32736,99.99,4.2,15.93333333,99.99,4.3,17.78166667,29.5,4.4,11.73,99.99,599.94,0,0,59.994,69.993,79.992,239.976,179.982,119.988,Sep-17
cool5,cool_stuff,01-10-2017,9,899.91,18.51888889,99.99,54,995,1,4475,4.3,33,22,9,2,10,2017,12.32876712,32736,99.99,4.2,16.95,119.99,4.3,19.997,99.99,4.3,18.51888889,99.99,899.91,0,0,59.994,69.993,79.992,359.964,269.973,179.982,Oct-17
cool5,cool_stuff,01-11-2017,2,199.98,17.45,99.99,54,995,1,4475,4.3,42,22,8,4,11,2017,2.739726027,32736,99.99,4.2,16.1875,129.99,4.3,22.67444444,99.99,4.3,17.45,99.99,199.98,0,0,59.994,69.993,79.992,79.992,59.994,39.996,Nov-17
cool5,cool_stuff,01-12-2017,3,299.97,17.95,99.99,54,995,1,4475,4.3,38,21,10,1,12,2017,4.109589041,32736,99.99,4.2,15.26666667,129.99,4.3,25.59,99.99,4.3,17.95,99.99,299.97,0,0,59.994,69.993,79.992,119.988,89.991,59.994,Dec-17
cool5,cool_stuff,01-01-2018,6,599.94,15.90166667,99.99,54,995,1,4475,4.3,102,23,8,2,1,2018,25,32736,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,99.99,599.94,0,0,59.994,69.993,79.992,239.976,179.982,119.988,Jan-18
cool5,cool_stuff,01-02-2018,9,899.91,19.08111111,99.99,54,995,1,4475,4.3,20,20,8,2,2,2018,37.5,32736,99.99,4.2,13.72,129.99,4.3,16.71,99.99,4.3,19.08111111,99.99,899.91,0,0,59.994,69.993,79.992,359.964,269.973,179.982,Feb-18
cool5,cool_stuff,01-03-2018,5,489.76,17.592,97.952,54,995,1,4475,4.3,45,22,9,1,3,2018,20.83333333,32736,99.99,4.2,20.78,129.99,4.3,18.49,35,4.4,16.25615385,99.99,489.76,-2.038,-0.020382038,58.7712,68.5664,78.3616,195.904,146.928,97.952,Mar-18
cool5,cool_stuff,01-04-2018,4,338.77,18.195,84.6925,54,995,1,4475,4.3,18,21,9,1,4,2018,9.703196347,32736,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35,4.4,14.845,97.952,338.77,-13.2595,-0.135367323,50.8155,59.28475,67.754,135.508,101.631,67.754,Apr-18
health8,health_beauty,01-03-2017,6,539.94,13.02,89.99,59,492,3,250,4.1,25,23,8,1,3,2017,9.134440538,3960,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,89.94,539.94,0.05,0.000555926,53.994,62.993,71.992,215.976,161.982,107.988,Mar-17
health8,health_beauty,01-05-2017,6,539.94,16.09833333,89.99,59,492,3,250,4.1,41,23,8,1,5,2017,9.134440538,3960,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,89.94,539.94,0.05,0.000555926,53.994,62.993,71.992,215.976,161.982,107.988,May-17
health8,health_beauty,01-06-2017,9,809.91,14.16333333,89.99,59,492,3,250,4.1,53,22,8,1,6,2017,8.83440417,3960,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,89.99,809.91,0,0,53.994,62.993,71.992,323.964,242.973,161.982,Jun-17
health8,health_beauty,01-07-2017,17,1529.83,12.11882353,89.99,59,492,3,250,4.1,61,21,10,1,7,2017,10.24669657,3960,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,89.99,1529.83,0,0,53.994,62.993,71.992,611.932,458.949,305.966,Jul-17
health8,health_beauty,01-08-2017,18,1619.82,13.41055556,89.99,59,492,3,250,4.1,82,23,8,1,8,2017,9.261728694,3960,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,89.99,1619.82,0,0,53.994,62.993,71.992,647.928,485.946,323.964,Aug-17
health8,health_beauty,01-09-2017,21,1889.79,13.96428571,89.99,59,492,3,250,4.1,89,21,9,1,9,2017,14.38356164,3960,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,89.99,1889.79,0,0,53.994,62.993,71.992,755.916,566.937,377.958,Sep-17
health8,health_beauty,01-10-2017,24,2159.76,16.56291667,89.99,59,492,3,250,4.1,81,22,9,2,10,2017,16.43835616,3960,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,89.99,2159.76,0,0,53.994,62.993,71.992,863.904,647.928,431.952,Oct-17
health8,health_beauty,01-11-2017,26,2339.74,16.99038462,89.99,59,492,3,250,4.1,139,22,8,4,11,2017,17.80821918,3960,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,89.99,2339.74,0,0,53.994,62.993,71.992,935.896,701.922,467.948,Nov-17
health8,health_beauty,01-12-2017,19,1709.81,15.89473684,89.99,59,492,3,250,4.1,112,21,10,1,12,2017,13.01369863,3960,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,89.99,1709.81,0,0,53.994,62.993,71.992,683.924,512.943,341.962,Dec-17
health8,health_beauty,01-01-2018,20,1799.8,14.811,89.99,59,492,3,250,4.1,98,23,8,2,1,2018,17.69911504,3960,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,89.99,1799.8,0,0,53.994,62.993,71.992,719.92,539.94,359.96,Jan-18
health8,health_beauty,01-02-2018,17,1529.83,16.30764706,89.99,59,492,3,250,4.1,126,20,8,2,2,2018,15.04424779,3960,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,89.99,1529.83,0,0,53.994,62.993,71.992,611.932,458.949,305.966,Feb-18
health8,health_beauty,01-03-2018,16,1339.84,11.876875,83.74,59,492,3,250,4.1,169,22,9,1,3,2018,9.134440538,3960,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,89.99,1339.84,-6.25,-0.069452161,50.244,58.618,66.992,535.936,401.952,267.968,Mar-18
health8,health_beauty,01-04-2018,14,1119.86,14.485,79.99,59,492,3,250,4.1,118,21,9,1,4,2018,12.38938053,3960,79.99,4.1,14.485,79.99,4.1,14.485,58.99,3.9,16.30272727,83.74,1119.86,-3.75,-0.044781466,47.994,55.993,63.992,447.944,335.958,223.972,Apr-18
health8,health_beauty,01-05-2018,16,1279.84,21.943125,79.99,59,492,3,250,4.1,159,23,8,3,5,2018,9.134440538,3960,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,79.99,1279.84,0,0,47.994,55.993,63.992,511.936,383.952,255.968,May-18
health8,health_beauty,01-06-2018,13,1039.87,13.36230769,79.99,59,492,3,250,4.1,131,21,9,0,6,2018,8.83440417,3960,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,79.99,1039.87,0,0,47.994,55.993,63.992,415.948,311.961,207.974,Jun-18
health8,health_beauty,01-07-2018,10,799.9,16.745,79.99,59,492,3,250,4.1,113,22,9,1,7,2018,10.24669657,3960,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,79.99,799.9,0,0,47.994,55.993,63.992,319.96,239.97,159.98,Jul-18
health8,health_beauty,01-08-2018,7,579.75,12.41857143,82.82142857,59,492,3,250,4.1,127,23,8,1,8,2018,9.261728694,3960,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,79.99,579.75,2.83142857,0.035397282,49.69285714,57.975,66.25714286,231.9,173.925,115.95,Aug-18
garden4,garden_tools,01-07-2017,13,778.7,15.39230769,59.9,57,366,2,1650,4.1,74,21,10,1,7,2017,4.072301967,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,778.7,0.05,0.000835422,35.94,41.93,47.92,311.48,233.61,155.74,Jul-17
garden4,garden_tools,01-08-2017,23,1377.7,18.05043478,59.9,57,366,2,1650,4.1,113,23,8,1,8,2017,7.387028177,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,1377.7,0,0,35.94,41.93,47.92,551.08,413.31,275.54,Aug-17
garden4,garden_tools,01-09-2017,13,778.7,16.29461538,59.9,57,366,2,1650,4.1,115,21,9,1,9,2017,6.565656566,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,778.7,0,0,35.94,41.93,47.92,311.48,233.61,155.74,Sep-17
garden4,garden_tools,01-10-2017,36,2156.4,16.81416667,59.9,57,366,2,1650,4.1,146,22,9,2,10,2017,18.18181818,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,2156.4,0,0,35.94,41.93,47.92,862.56,646.92,431.28,Oct-17
garden4,garden_tools,01-11-2017,69,3711.7,18.27550725,53.78571429,57,366,2,1650,4.1,339,22,8,4,11,2017,34.84848485,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,3711.214286,-6.11428571,-0.102074887,32.27142857,37.65,43.02857143,1484.485714,1113.364286,742.2428572,Nov-17
garden4,garden_tools,01-12-2017,44,2468.6,17.26727273,55.75,57,366,2,1650,4.1,184,21,10,1,12,2017,22.22222222,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.78571429,2453,1.96428571,0.036520584,33.45,39.025,44.6,981.2,735.9,490.6,Dec-17
garden4,garden_tools,01-01-2018,39,1946.1,16.50512821,49.9,57,366,2,1650,4.1,137,23,8,2,1,2018,20.52631579,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.75,1946.1,-5.85,-0.104932735,29.94,34.93,39.92,778.44,583.83,389.22,Jan-18
garden4,garden_tools,01-02-2018,48,2411.2,18.281875,50.35714286,57,366,2,1650,4.1,160,20,8,2,2,2018,25.26315789,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,2417.142857,0.45714286,0.00916118,30.21428572,35.25,40.28571429,966.8571429,725.1428572,483.4285715,Feb-18
garden4,garden_tools,01-03-2018,26,1401.4,19.02423077,53.9,57,366,2,1650,4.1,116,22,9,1,3,2018,13.68421053,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.35714286,1401.4,3.54285714,0.07035461,32.34,37.73,43.12,560.56,420.42,280.28,Mar-18
garden4,garden_tools,01-04-2018,28,1509.2,19.07142857,53.9,57,366,2,1650,4.1,111,21,9,1,4,2018,14.73684211,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,1509.2,0,0,32.34,37.73,43.12,603.68,452.76,301.84,Apr-18
garden4,garden_tools,01-05-2018,25,1319.5,12.98,53.05789474,57,366,2,1650,4.1,102,23,8,3,5,2018,13.15789474,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,1326.447369,-0.84210526,-0.015623474,31.83473684,37.14052632,42.44631579,530.5789474,397.9342106,265.2894737,May-18
garden4,garden_tools,01-06-2018,15,748.5,22.87866667,49.9,57,366,2,1650,4.1,58,21,9,0,6,2018,7.894736842,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.05789474,748.5,-3.15789474,-0.059517905,29.94,34.93,39.92,299.4,224.55,149.7,Jun-18
garden4,garden_tools,01-07-2018,3,149.7,20.99,49.9,57,366,2,1650,4.1,54,22,9,1,7,2018,4.072301967,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,149.7,0,0,29.94,34.93,39.92,59.88,44.91,29.94,Jul-18
garden4,garden_tools,01-08-2018,6,299.4,32.32,49.9,57,366,2,1650,4.1,46,23,8,1,8,2018,7.387028177,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,299.4,0,0,29.94,34.93,39.92,119.76,89.82,59.88,Aug-18
computers5,computers_accessories,01-10-2017,1,167,14.92,167,33,300,1,207,3.5,31,22,9,2,10,2017,33.33333333,2926,154.6958824,4.2,43.88117647,167,3.5,14.92,167,3.5,14.92,166.95,167,0.05,0.000299491,100.2,116.9,133.6,66.8,50.1,33.4,Oct-17
computers5,computers_accessories,01-12-2017,2,239.8,13.44,119.9,33,300,1,207,3.5,35,21,10,1,12,2017,66.66666667,2926,149.99,4.2,38.57,119.9,3.5,13.44,109.9,3.5,25.24916667,119.85,239.8,0.05,0.000417188,71.94,83.93,95.92,95.92,71.94,47.96,Dec-17
computers5,computers_accessories,01-01-2018,57,5453.96,12.23912281,93.09489362,33,300,1,207,3.5,152,23,8,2,1,2018,45.96774194,2926,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,119.9,5306.408936,-26.80510638,-0.223562188,55.85693617,65.16642553,74.4759149,2122.563575,1591.922681,1061.281787,Jan-18
computers5,computers_accessories,01-02-2018,45,3465.8,11.51311111,77.155,33,300,1,207,3.5,202,20,8,2,2,2018,36.29032258,2926,149,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,93.09489362,3471.975,-15.93989362,-0.171221997,46.293,54.0085,61.724,1388.79,1041.5925,694.395,Feb-18
computers5,computers_accessories,01-03-2018,6,528,17.55333333,88,33,300,1,207,3.5,127,22,9,1,3,2018,4.838709677,2926,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,77.155,528,10.845,0.140561208,52.8,61.6,70.4,211.2,158.4,105.6,Mar-18
computers5,computers_accessories,01-04-2018,10,880,10.869,88,33,300,1,207,3.5,107,21,9,1,4,2018,8.064516129,2926,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,88,880,0,0,52.8,61.6,70.4,352,264,176,Apr-18
computers5,computers_accessories,01-06-2018,3,269.7,21.82666667,89.9,33,300,1,207,3.5,66,21,9,0,6,2018,2.419354839,2926,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,89.85,269.7,0.05,0.000556483,53.94,62.93,71.92,107.88,80.91,53.94,Jun-18
computers5,computers_accessories,01-07-2018,3,236.7,13.41333333,78.9,33,300,1,207,3.5,43,22,9,1,7,2018,2.419354839,2926,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,89.9,236.7,-11,-0.122358176,47.34,55.23,63.12,94.68,71.01,47.34,Jul-18
garden10,garden_tools,01-05-2017,3,179.7,26.24666667,59.9,59,341,2,1750,4.2,34,23,8,1,5,2017,9.115164065,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,26.24666667,59.85,179.7,0.05,0.000835422,35.94,41.93,47.92,71.88,53.91,35.94,May-17
garden10,garden_tools,01-06-2017,3,179.7,16.26,59.9,59,341,2,1750,4.2,26,22,8,1,6,2017,2.429117553,32560,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.2,16.26,59.9,179.7,0,0,35.94,41.93,47.92,71.88,53.91,35.94,Jun-17
garden10,garden_tools,01-07-2017,19,1138.1,16.11157895,59.9,59,341,2,1750,4.2,74,21,10,1,7,2017,8.407666985,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,1138.1,0,0,35.94,41.93,47.92,455.24,341.43,227.62,Jul-17
garden10,garden_tools,01-08-2017,27,1617.3,17.68111111,59.9,59,341,2,1750,4.2,113,23,8,1,8,2017,9.071360306,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,1617.3,0,0,35.94,41.93,47.92,646.92,485.19,323.46,Aug-17
garden10,garden_tools,01-09-2017,17,1018.3,16.81176471,59.9,59,341,2,1750,4.2,115,21,9,1,9,2017,7.762557078,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,1018.3,0,0,35.94,41.93,47.92,407.32,305.49,203.66,Sep-17
garden10,garden_tools,01-10-2017,31,1856.9,17.59548387,59.9,59,341,2,1750,4.2,146,22,9,2,10,2017,14.15525114,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,1856.9,0,0,35.94,41.93,47.92,742.76,557.07,371.38,Oct-17
garden10,garden_tools,01-11-2017,87,4712.19,16.07586207,53.64828125,59,341,2,1750,4.2,339,22,8,4,11,2017,39.7260274,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,4667.400469,-6.25171875,-0.104369261,32.18896875,37.55379688,42.918625,1866.960188,1400.220141,933.4800938,Nov-17
garden10,garden_tools,01-12-2017,32,1769.7,19.184375,55.425,59,341,2,1750,4.2,184,21,10,1,12,2017,14.61187215,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.64828125,1773.6,1.77671875,0.033117906,33.255,38.7975,44.34,709.44,532.08,354.72,Dec-17
garden10,garden_tools,01-01-2018,29,1447.1,15.84103448,49.9,59,341,2,1750,4.2,137,23,8,2,1,2018,16.86046512,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.425,1447.1,-5.525,-0.099684258,29.94,34.93,39.92,578.84,434.13,289.42,Jan-18
garden10,garden_tools,01-02-2018,36,1828.4,17.51944444,50.9,59,341,2,1750,4.2,160,20,8,2,2,2018,20.93023256,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,1832.4,1,0.02004008,30.54,35.63,40.72,732.96,549.72,366.48,Feb-18
garden10,garden_tools,01-03-2018,35,1886.5,21.85285714,53.9,59,341,2,1750,4.2,116,22,9,1,3,2018,20.34883721,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.9,1886.5,3,0.058939096,32.34,37.73,43.12,754.6,565.95,377.3,Mar-18
garden10,garden_tools,01-04-2018,13,700.7,19.46846154,53.9,59,341,2,1750,4.2,111,21,9,1,4,2018,7.558139535,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,700.7,0,0,32.34,37.73,43.12,280.28,210.21,140.14,Apr-18
garden10,garden_tools,01-05-2018,29,1559.1,13.51034483,53.70952381,59,341,2,1750,4.2,102,23,8,3,5,2018,9.115164065,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,1557.57619,-0.19047619,-0.003533881,32.22571429,37.59666667,42.96761905,623.0304762,467.2728571,311.5152381,May-18
garden10,garden_tools,01-06-2018,6,299.4,23.25166667,49.9,59,341,2,1750,4.2,58,21,9,0,6,2018,2.429117553,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.70952381,299.4,-3.80952381,-0.070928274,29.94,34.93,39.92,119.76,89.82,59.88,Jun-18
garden10,garden_tools,01-07-2018,14,698.6,33.28142857,49.9,59,341,2,1750,4.2,54,22,9,1,7,2018,8.407666985,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,698.6,0,0,29.94,34.93,39.92,279.44,209.58,139.72,Jul-18
garden10,garden_tools,01-08-2018,10,499,36.442,49.9,59,341,2,1750,4.2,46,23,8,1,8,2018,9.071360306,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,499,0,0,29.94,34.93,39.92,199.6,149.7,99.8,Aug-18
computers6,computers_accessories,01-01-2018,22,3307.8,22.54772727,150.3545455,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455,3307.800001,0.05,0.000332658,90.2127273,105.2481819,120.2836364,1323.12,992.3400003,661.5600002,Jan-18
computers6,computers_accessories,01-02-2018,69,10343.1,26.55289855,149.9,48,894,1,533,4.3,202,20,8,2,2,2018,25.18248175,4840,149,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,150.3545455,10343.1,-0.4545455,-0.003023158,89.94,104.93,119.92,4137.24,3102.93,2068.62,Feb-18
computers6,computers_accessories,01-03-2018,51,7644.9,28.47588235,149.9,48,894,1,533,4.3,127,22,9,1,3,2018,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,149.9,7644.9,0,0,89.94,104.93,119.92,3057.96,2293.47,1528.98,Mar-18
